date,state,npa_plz,longitude,latitude,total_healthy,total_sick_guess_no_corona,total_sick_guess_corona,total_sick_corona_confirmed,total_recovered_confirmed,total_recovered_not_confirmed
2020-04-05,Stockholm,16572,59.15,16.85,0,0,0,0,0,0
2020-04-05,Stockholm,16573,59.15,16.85,0,0,0,0,0,0
2020-04-05,Stockholm,16574,59.15,16.85,0,0,0,0,0,0
2020-04-05,Stockholm,16575,59.15,16.85,1,0,0,0,0,0
2020-04-05,Stockholm,16576,59.15,16.85,0,0,0,0,0,0
2020-04-05,Stockholm,16577,59.15,16.85,0,0,0,0,0,0
2020-04-05,Stockholm,16700,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16714,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16715,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16717,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16719,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16720,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16721,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16722,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16724,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16731,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16732,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16733,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16735,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16736,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16737,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16738,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16739,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16740,59.35,17.9167,1,0,0,0,0,0
2020-04-05,Stockholm,16741,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16743,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16744,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16745,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16751,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16752,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16753,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16754,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16755,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16756,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16757,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16758,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16761,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16762,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16763,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16764,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16765,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16766,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16767,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16771,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16772,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16773,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16774,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16775,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16776,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16780,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16781,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16800,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16810,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16820,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16827,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16830,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16831,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16832,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16833,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16834,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16835,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16836,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16837,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16838,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16839,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16840,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16841,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16843,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16844,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16845,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16846,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16847,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16848,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16849,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16850,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16851,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16852,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16853,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16854,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16855,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16856,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16857,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16858,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16859,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16860,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16861,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16864,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16865,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16866,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16867,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16868,59.35,17.9167,1,0,0,0,0,0
2020-04-05,Stockholm,16869,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16873,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16874,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16875,59.35,17.9167,0,0,0,0,1,0
2020-04-05,Stockholm,16876,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16877,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16880,59.35,17.9167,0,0,0,0,0,0
2020-04-05,Stockholm,16900,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16902,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16903,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16905,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16920,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16926,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16927,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16928,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16929,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16930,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16931,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16932,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16933,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16934,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16935,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16936,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16937,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16938,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,16939,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16940,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16950,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16951,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16952,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16953,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16954,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16955,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16956,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,16957,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16958,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16959,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16960,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16961,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16962,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16963,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16964,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16965,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16966,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16967,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16968,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16969,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,16970,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16971,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16972,59.36,18.0009,2,0,0,0,0,0
2020-04-05,Stockholm,16973,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16974,59.36,18.0009,2,0,0,1,1,0
2020-04-05,Stockholm,16980,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16981,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16982,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,16983,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16984,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,16985,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,16986,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,16987,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,16988,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,16989,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17000,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17007,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17008,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17009,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17020,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17063,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17064,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17065,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17066,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17067,59.36,18.0009,2,0,0,0,0,0
2020-04-05,Stockholm,17068,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17070,59.36,18.0009,9,0,0,0,2,0
2020-04-05,Stockholm,17071,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17072,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17073,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,17074,59.36,18.0009,2,0,0,0,0,0
2020-04-05,Stockholm,17075,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,17076,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17077,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17078,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17079,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17080,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17081,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17082,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17084,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17085,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17087,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17100,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17101,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17104,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17105,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17106,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17108,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17109,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17111,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17112,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17113,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17114,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17116,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17117,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17118,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17119,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17120,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17121,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17122,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17123,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17124,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17125,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17126,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17127,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17128,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17129,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17141,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17142,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17143,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17144,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17145,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17147,59.36,18.0009,3,0,0,0,0,0
2020-04-05,Stockholm,17148,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17149,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17150,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17151,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17152,59.36,18.0009,2,0,0,0,0,0
2020-04-05,Stockholm,17153,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17154,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17155,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,17156,59.36,18.0009,3,0,0,0,0,0
2020-04-05,Stockholm,17157,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17158,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17159,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,17160,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,17161,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17162,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17163,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17164,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17165,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17166,59.36,18.0009,1,0,0,0,0,0
2020-04-05,Stockholm,17167,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17168,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17170,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17171,59.36,18.0009,7,0,0,0,0,0
2020-04-05,Stockholm,17172,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17173,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17174,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17175,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17176,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17177,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17178,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17179,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17181,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17182,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17183,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17184,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17185,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17186,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17187,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17188,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17189,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17190,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17191,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17193,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17194,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17195,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17196,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17197,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17199,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17200,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17205,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17213,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17214,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17215,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17220,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17221,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17222,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17223,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17224,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17225,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17226,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17227,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17229,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17230,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17231,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17232,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17233,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17234,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17235,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17236,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17237,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17238,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17239,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17240,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17241,59.3613,17.9711,1,0,0,0,0,0
2020-04-05,Stockholm,17262,59.3613,17.9711,1,0,0,0,0,0
2020-04-05,Stockholm,17263,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17264,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17265,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17266,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17267,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17268,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17269,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17270,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17271,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17272,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17273,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17274,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17275,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17276,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17277,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17278,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17279,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17281,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17282,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17284,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17285,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17287,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17288,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17290,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17292,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17299,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17300,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17301,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17302,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17305,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17306,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17307,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17308,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17310,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17311,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17313,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17315,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17317,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17318,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17320,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17321,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17322,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17323,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17324,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17325,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17326,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17327,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17328,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17329,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17330,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17331,59.36,18.0009,0,0,0,0,0,0
2020-04-05,Stockholm,17332,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17333,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17334,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17335,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17336,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17337,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17338,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17339,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17340,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17341,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17342,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17343,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17344,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17345,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17350,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17351,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17360,59.3355,18.0582,0,0,0,0,0,0
2020-04-05,Stockholm,17380,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17381,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17382,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17383,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17385,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17386,59.3326,18.0649,0,0,0,0,0,0
2020-04-05,Stockholm,17400,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17402,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17407,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17413,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17420,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17427,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17442,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17443,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17444,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17445,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17446,59.3613,17.9711,0,0,0,0,0,0
2020-04-05,Stockholm,17447,59.3613,17.9711,0,0,0,0,0,0
